content,wording,keyword_overlap,summary_lengths,vocab_size,Average_sentence_lengths_ratio,objectivity,Semantic_similarity,flesch_reading_ease,spell_errors
-0.969699948489301,0.350742575322155,6,22,19,1.0,0.642,0.7236642446366499,1.1492537313432838,0
-0.39331016991752,0.627128228216951,5,42,27,1.4318181818181819,0.816,0.7648591461319697,0.9664509311847842,1
-0.0024657138419762,-0.04543859410258,4,49,39,1.225,0.741,0.765038980054326,0.9344159900062461,1
-0.0685918360127062,-0.410412954325185,6,33,26,4.5,0.8,0.8933493490397346,0.5062739400343416,6
-0.0938138317174397,0.503832933489619,8,51,35,1.7386363636363638,0.891,0.7767592009310323,0.7564390437194559,3
-0.532293634966771,-0.340513118220436,4,28,20,1.9090909090909092,0.956,0.5967501817871995,1.1229692246730947,4
1.56745378480866,0.456121746805323,11,108,71,2.4545454545454546,0.793,0.8503746537968834,0.9508651433099987,5
1.75038000942855,1.79634386748499,23,154,98,3.0,0.842,0.8629096766380004,0.9624884427420421,17
1.95829824088421,-0.216445075514208,20,103,78,1.5606060606060608,0.782,0.892434344005752,1.0755514463082818,4
1.49913875826482,0.955611176267953,6,83,54,2.3714285714285714,0.918,0.9555325771041545,1.2436594202898552,2
-1.35556218334036,-0.955800990817773,2,26,25,3.7142857142857144,0.95,0.9044409086167133,0.5733695652173914,3
0.761699361678808,1.00236129191155,14,46,43,1.5333333333333334,0.662,0.7632094429712856,0.863054341036852,0
2.07780866518557,2.89289781876892,16,212,146,1.5142857142857142,0.898,0.8753182692057049,1.0250485094372905,5
-0.376762983040429,0.547660629074304,3,33,23,2.357142857142857,0.788,0.9030163208692236,1.3115942028985508,1
-0.194066747289502,-0.550882426110094,4,35,26,1.1666666666666665,0.881,0.8122932645218909,1.3630269888869289,1
-1.54716321678788,-1.46124482282529,6,16,14,0.8,0.71,0.8447553568871449,1.4305121798875702,0
-1.20457384774869,-1.16978365920044,4,25,24,1.25,0.652,0.7616185632732136,0.9629918800749531,3
-0.365607841229535,-0.591787701635864,2,35,23,1.6666666666666665,0.822,0.7856036146229158,1.3555253623188408,0
0.559070107442079,-0.634924456786451,11,79,61,1.880952380952381,0.976,0.8995014809817418,1.2987620772946862,5
-0.0621059315581789,-0.380727453312108,5,34,27,1.7,0.63,0.7965395505933538,0.8889756402248594,0
0.205682506482641,0.380537638762288,10,55,41,1.5714285714285714,0.916,0.9666861532033657,1.046346618357488,3
-1.26421406546489,-1.50507251840997,3,22,21,3.142857142857143,0.812,0.8937690336172042,1.0484601449275364,0
-1.20457384774869,-1.16978365920044,5,23,18,1.5681818181818183,0.93,0.8237835036446184,0.827895918636904,3
-0.0725974074839821,-0.744768497376273,7,30,24,1.5,0.658,0.7253157495023629,1.1082136164896939,0
-0.981264914141905,-1.54890021399466,4,24,20,3.4285714285714284,0.868,0.8209219399668822,0.9719202898550725,0
0.574460809593205,0.998747931418539,4,83,57,2.3714285714285714,0.953,0.9621431668575202,1.2160326086956523,3
-0.981264914141905,-1.54890021399466,4,19,16,1.9,0.693,0.8196469712515841,0.8572767020612116,1
-0.794026362056302,-1.54528685350164,5,22,20,3.0,0.96,0.777965507642385,0.8012151631224409,0
0.146042288766438,0.0452487795527597,8,42,33,2.1,0.863,0.8839211789501592,0.8998059622508379,2
-0.0024657138419762,-0.04543859410258,12,73,50,0.9954545454545455,0.803,0.8027714044310674,1.0388323867388722,2
-1.14493363003249,-0.834494799990917,3,34,29,4.857142857142857,1.0,0.9147835117605427,1.31868961352657,4
-0.0510777107689755,0.751114463378381,6,41,30,0.82,0.92,0.8999664566597002,1.5115540659728348,1
1.37585275136114,-0.0493220852021911,20,122,72,1.3863636363636362,0.846,0.8621490598513716,1.0133403777572316,2
-1.54716321678788,-1.46124482282529,3,15,13,2.0454545454545454,0.865,0.6765210558726177,0.8055739004094572,5
-0.750933331217191,-1.13053039514947,2,24,22,1.6363636363636365,0.705,0.8409157197588888,1.1094967639677717,5
-0.285414865164965,-0.0016108985178951,7,27,20,0.9,0.732,0.8075289992012399,1.4384759525296689,0
-0.301962052042057,0.0778567006247517,4,25,23,1.7045454545454546,0.965,0.8684471726578319,1.1117421740853257,5
-0.607944294696665,0.171466494339006,5,25,24,2.5,0.891,0.8888276854566192,0.36567295819368495,0
-1.14493363003249,-0.834494799990917,5,19,17,0.6333333333333333,0.637,0.8094251603659877,1.3650843222985634,0
-0.819248357761036,-0.63104096568684,5,18,16,1.2857142857142858,0.912,0.8060595353289208,1.120018115942029,0
2.20402052596005,1.83559713153597,22,136,89,1.1590909090909092,0.853,0.8832501100882391,1.0146612072381456,3
0.205682506482641,0.380537638762288,10,39,30,0.975,0.553,0.805239641106976,1.2699875078076202,0
0.205682506482641,0.380537638762288,6,44,39,2.2,0.594,0.8372333526827487,0.8652404747033103,3
0.969310837140025,0.660536652150097,8,65,43,1.3,0.636,0.8455942228453405,1.0696439725171767,1
1.34414485120188,0.835238301599536,11,139,82,2.8367346938775513,0.952,0.9751874207359494,1.0546497584541064,4
-0.301962052042057,0.0778567006247517,7,32,27,2.181818181818182,0.878,0.8131608118233948,0.7564390437194559,3
0.638413354775127,-0.0025719695585915,15,53,42,1.06,0.676,0.7450007285123059,1.000936914428482,1
-0.39331016991752,0.627128228216951,1,24,19,3.4285714285714284,0.873,0.8828765392543384,1.306461352657005,2
-0.981264914141905,-1.54890021399466,4,21,18,3.0,0.901,0.9266181126954011,1.0842391304347825,1
-1.57887111694714,-0.57668443602356,2,19,18,1.3571428571428572,0.954,0.9210621002508781,1.247735507246377,2
0.376373871691152,0.463618598397948,5,45,36,1.2272727272727273,0.901,0.8522890276459791,1.1130630035662397,6
-1.54716321678788,-1.46124482282529,4,22,15,1.1,0.522,0.8557090937527465,1.4227045596502184,1
-0.691293113500988,-0.795241535939942,3,37,26,1.6818181818181819,0.903,0.8215455631218205,0.8721437062475236,3
0.205682506482641,0.380537638762288,5,39,31,2.7857142857142856,0.78,0.9288149192375484,1.0178140096618358,2
-0.947203602021083,-0.466840395433738,1,36,26,0.9818181818181819,0.805,0.751248843771603,1.1899352793554354,3
-1.12523060041564,-0.537431171972585,4,38,30,1.2954545454545454,0.907,0.894670197225063,0.9463743230748912,9
-0.0938138317174397,0.503832933489619,7,27,25,1.35,0.807,0.8264533264124059,0.6399717763273947,2
0.893660177410131,1.17251626470954,11,79,56,1.538961038961039,0.866,0.8393887407076275,0.9664509311847842,4
1.57393968926319,0.485807247818401,13,95,62,2.375,0.679,0.8394715089660071,1.1161773891317925,2
1.72244769187161,0.57649462147374,9,81,60,3.857142857142857,0.866,0.9315258634113792,1.0883152173913044,2
-1.07261303201737,-0.999628686402458,2,29,24,4.142857142857143,1.0,0.8592257111060931,0.7880434782608696,0
0.205682506482641,0.380537638762288,5,36,30,1.2,0.848,0.8880852411204861,1.2841771035455989,1
-0.365607841229535,-0.591787701635864,5,30,23,1.0,0.434,0.7071875771130128,1.1425671455340412,0
-0.989939722969547,-0.7141219253225,2,38,29,1.8095238095238095,0.738,0.934241461819006,1.1971618357487923,4
0.205682506482641,0.380537638762288,4,45,28,1.2272727272727273,0.83,0.7920972452563902,0.831462158235372,3
0.750671140889605,-0.129480624778936,20,108,67,1.4727272727272729,0.841,0.8084199316408308,1.0902126535464274,2
-1.07261303201737,-0.999628686402458,2,16,11,2.181818181818182,0.915,0.8094728044392354,1.015717870822877,1
0.559300096311036,1.80384071907762,3,49,36,1.3363636363636364,0.9,0.832878551753183,0.8252542596750759,1
-0.301962052042057,0.0778567006247517,5,51,39,1.7386363636363638,0.928,0.8795144733324451,0.7255316338660679,6
0.965305265668749,0.326181109099008,13,72,56,2.5714285714285716,0.888,0.9721508126239209,1.1373792270531402,6
-0.804214565500556,0.835156494054737,2,69,54,2.3522727272727275,0.683,0.8930854589465018,0.8552370888918241,4
-0.39331016991752,0.627128228216951,6,36,31,0.9818181818181819,0.881,0.7908103204196124,1.0067362303526615,8
-0.223585743075648,-0.530785828993602,8,69,43,9.857142857142858,0.871,0.9190754348402069,-0.3205012077294686,1
-1.01417945292333,-0.789639071546453,3,22,21,2.2,0.918,0.8726729148894743,0.5447168812841771,3
0.531367778754094,0.583991473066364,10,70,46,1.5909090909090908,0.796,0.8051473362645755,0.7858935411438384,1
0.205682506482641,0.380537638762288,5,38,33,0.6333333333333333,0.854,0.8144772995765259,1.130181689892397,2
-1.20457384774869,-1.16978365920044,3,36,28,4.909090909090909,1.0,0.622906333844353,0.7832518821820104,3
1.12897398155933,-0.388224304904732,13,90,57,2.142857142857143,0.946,0.9654981324136312,1.0714070048309179,6
-0.681768575941824,-1.67219550872199,4,25,24,2.5,0.731,0.8415581185302966,0.6036851967520299,1
0.376373871691152,0.463618598397948,10,59,43,1.475,0.89,0.8479881891534323,0.98394778620568,0
-1.31683163386317,-1.0428750039801,2,21,19,1.4318181818181819,1.0,0.876919795781919,1.1295733720776648,5
-0.472653417250568,-0.0052242590109083,1,18,15,1.2857142857142858,0.833,0.8810474100700322,1.2246376811594204,0
0.0823964995789598,-0.624395622707856,8,37,29,2.642857142857143,0.879,0.9022589285868907,1.0842391304347825,0
-0.456955959104999,-0.0425161740436652,3,25,18,1.1904761904761905,0.944,0.9300853652453587,1.3707729468599035,1
-0.809723820201872,-1.50799493846889,17,59,50,2.8095238095238098,0.886,0.9594238437285425,0.9519927536231885,3
-1.39216930972494,-1.34087194815687,7,53,43,3.6136363636363638,0.943,0.8033657846856264,0.4480253599260336,3
1.2043116574211,-0.0902273607279611,12,69,52,4.928571428571429,0.82,0.9372590740391405,0.7087862318840581,0
0.499659878594833,1.46855185986809,11,102,69,1.2644628099173556,0.878,0.896384544098458,1.0067362303526615,9
-0.0024657138419762,-0.04543859410258,5,31,24,1.55,0.524,0.7795260738952399,1.2562460961898811,4
-1.48752299907168,-1.12595596361576,5,23,21,3.2857142857142856,0.942,0.9206755923095209,1.0535929951690823,1
-1.46781996945484,-0.828892335597428,4,12,11,1.2,1.0,0.8676674553147181,1.3923090492150292,0
1.16770453103652,-0.475298318067059,12,74,52,1.121212121212121,0.861,0.8818669709884069,1.0106987187954035,4
-0.676259321240509,0.670955923801635,6,31,28,1.4090909090909092,0.921,0.8640112007561596,1.0742306168273676,2
0.297030624358104,-0.168733888829912,7,31,27,1.0333333333333334,0.707,0.8044199567677021,1.2540599625234228,0
-0.0621059315581789,-0.380727453312108,6,34,29,4.636363636363637,0.879,0.7197296582933761,0.4525161801611412,3
1.50403798449014,2.22524252040878,8,64,46,1.28,0.613,0.7910112271736826,0.8244846970643347,2
0.606705454615866,0.881988417243135,9,63,40,1.28,0.858,0.8281269768773453,1.2083259834185924,1
-0.970236693352702,-0.417058297304168,2,13,11,0.65,0.886,0.8826568190155203,1.335508908096666,3
-0.981264914141905,-1.54890021399466,4,34,30,1.5454545454545456,0.946,0.8474578857352435,1.0380398890503237,12
-0.648556992552524,-0.54796000605118,7,34,30,2.3181818181818183,0.942,0.7987949970664904,0.734117025492009,2
2.27318528123541,1.29393201796345,16,142,87,1.3831168831168832,0.957,0.8645647485475076,0.9878483687755912,11
-0.147935083345754,-1.04276544155304,1,28,21,4.0,0.951,0.8393248842566273,0.6296799516908214,0
0.99701316582801,-0.558379277702719,7,70,50,2.5,0.876,0.9386621591471243,1.146588164251208,4
0.169075380098057,-0.0045333185768099,12,66,53,2.25,0.858,0.8726669264834274,0.9133535860520409,5
1.40779064038936,1.50488270386015,8,96,66,1.1900826446280992,0.768,0.8727623245333977,1.0240390965526351,2
-0.0024657138419762,-0.04543859410258,7,53,40,1.8928571428571428,0.843,0.9524583757938224,1.3094806763285025,1
1.95852822975316,2.22232010034986,7,74,50,1.2333333333333334,0.626,0.7661468199664955,0.9439412866958151,1
0.205682506482641,0.380537638762288,3,42,28,2.0,0.947,0.8674462260035296,1.1909722222222223,0
0.559070107442079,-0.634924456786451,14,48,39,0.8,0.68,0.815318674936785,1.3143347907557776,4
0.285025753815689,1.01289012599015,10,49,39,1.225,0.595,0.8648442242459425,1.1906620861961272,1
2.17293236566335,0.239216658363737,15,95,64,2.159090909090909,0.888,0.8625114702388453,0.9182406551314226,2
0.547065236899663,0.546699558033608,3,41,31,1.3666666666666667,0.81,0.8664930833349812,1.2556006350326339,2
-0.0661115030294547,-0.715082996363196,3,38,32,0.95,0.641,0.7700116984349801,1.010462211118051,3
0.205682506482641,0.380537638762288,10,81,64,1.577922077922078,0.772,0.7890757733191918,0.9544313829084666,5
-1.54716321678788,-1.46124482282529,7,24,20,1.6363636363636365,1.0,0.7416227924028512,0.8479725267467971,0
-0.382272237741744,-1.79549080344932,12,54,44,1.4727272727272729,0.764,0.8217646974083292,1.020076608109893,4
-0.810573548933394,-1.465819254359,11,31,27,3.1,0.699,0.7642429765930883,0.37117426608369763,5
1.62709400252487,0.791410606014851,20,233,124,3.025974025974026,0.917,0.9676266266571182,1.0055857487922706,11
-0.0938138317174397,0.503832933489619,12,44,34,1.1,0.713,0.8729504569885368,1.2192379762648344,3
0.766598587904131,2.27199263605238,8,60,40,1.2,0.553,0.7788140175609527,1.1172704559650217,0
-0.420705742611062,0.175079854832019,5,26,19,0.8863636363636364,0.9,0.7591412884074562,1.0737022850350022,0
-0.39331016991752,0.627128228216951,10,40,30,1.8181818181818183,0.785,0.8812823219038207,0.8766345264826312,0
-1.26421406546489,-1.50507251840997,2,18,17,1.8,0.834,0.7386347603743769,1.0844784509681449,4
-1.26919628668938,0.474037870049486,4,29,24,1.3181818181818181,0.937,0.8550928312582615,1.2127856293752477,4
1.44439776677394,1.88995366119925,6,58,41,0.9666666666666666,0.639,0.8120080985685717,1.231886321049344,1
-1.33252909200874,-1.00558308894734,0,22,16,1.5,0.797,0.8589317152962065,0.9396380927222296,2
-0.365607841229535,-0.591787701635864,2,36,28,1.6363636363636365,0.706,0.8035255959575075,0.9624884427420421,5
1.95852822975316,2.22232010034986,12,83,61,1.6600000000000001,0.67,0.7896690443844433,0.9049031855090568,7
-1.48752299907168,-1.12595596361576,3,15,11,2.0454545454545454,0.788,0.8237389452465329,1.1117421740853257,1
0.567974905138678,0.969062430405462,5,45,31,1.125,0.857,0.9108774732382295,1.1826983135540285,5
-0.349060654352444,-0.671255300778511,10,59,45,1.340909090909091,0.928,0.8678093105916637,0.846651697265883,3
-0.750933331217191,-1.13053039514947,1,27,22,1.9285714285714286,1.0,0.9233309714510111,1.2604166666666667,0
2.53522476431939,0.827741450006912,36,196,136,1.781818181818182,0.797,0.8913269574290612,1.0,16
0.31673365397495,0.12832973918842,7,63,50,2.8636363636363638,0.889,0.8408186023983981,0.7926297714964998,9
0.297030624358104,-0.168733888829912,6,33,26,1.5714285714285714,0.947,0.9330286446823829,1.2170893719806766,0
-0.382272237741744,-1.79549080344932,12,36,32,4.909090909090909,0.883,0.8609577187680844,0.4749702813366795,1
-1.54716321678788,-1.46124482282529,3,11,10,1.5,1.0,0.764910562052715,0.9352793554352135,3
-0.361602269758259,-0.257432158584776,5,41,32,1.3977272727272727,0.861,0.8384419043343146,0.8747853652093516,3
1.52004842650383,1.37797404863981,10,93,57,1.0568181818181819,0.832,0.910409511354797,1.1331396116761328,4
-0.607944294696665,0.171466494339006,3,37,27,2.522727272727273,0.825,0.7350386949606444,0.9373926826046758,1
-0.536299206438047,-0.674868661271524,2,24,22,1.2,0.58,0.6049381447617977,0.6458463460337288,2
0.798619471931514,0.577455692514437,16,114,67,1.2954545454545454,0.915,0.88664694756739,1.0093778893144896,3
2.17293236566335,0.239216658363737,32,189,121,1.7181818181818183,0.788,0.8537040337319751,0.9638092722229561,11
0.877962719264561,1.2098081797423,8,73,50,1.6590909090909092,0.759,0.9219295235719681,0.9683000924580638,3
-0.901921666808857,-0.916547726766798,3,18,16,1.8,0.718,0.8826608200341355,1.0640324572234963,0
-0.210613934166593,-0.471414826967448,5,31,26,1.4090909090909092,0.745,0.7410422149046355,0.9893012812045966,3
0.905665047952546,-0.0091077501105194,9,65,42,2.3214285714285716,0.892,0.914924511336048,1.2987620772946862,1
0.654653785657775,1.58892473453651,6,41,37,1.3666666666666667,0.923,0.8673908818683013,1.2841771035455989,0
-1.57887111694714,-0.57668443602356,4,23,18,3.2857142857142856,0.932,0.9159307967967799,1.130283816425121,3
-1.54716321678788,-1.46124482282529,1,15,13,1.0714285714285714,0.833,0.8418560993629912,1.4571256038647344,0
-0.563694779131588,-1.12691703465646,4,29,25,1.380952380952381,0.737,0.8153182070680088,1.2737016908212562,0
0.142036717295162,-0.289106763498329,1,24,18,1.7142857142857142,0.746,0.8891775494787266,1.0893719806763285,0
0.830014388222652,0.502871862448923,6,55,48,3.9285714285714284,0.956,0.9275336008292707,1.2687198067632852,4
-0.921624696425702,-1.21361135478513,4,29,23,2.0714285714285716,1.0,0.8972760026713645,1.245169082125604,0
-0.974242264823977,-0.751413840355257,0,24,16,1.7142857142857142,0.907,0.8513460326110805,1.4648248792270533,0
0.607018438483988,0.0720118605069223,8,81,55,2.892857142857143,0.949,0.9385400569596981,1.1455314009661837,1
-1.54716321678788,-1.46124482282529,2,20,19,2.7272727272727275,1.0,0.8696950662227321,0.9486197331924449,4
1.17345348599337,0.752157341963876,14,97,65,1.46969696969697,0.871,0.8691878720423478,0.9758288204992736,3
1.44416777790498,-0.54881151466482,18,139,86,1.7231404958677687,0.873,0.9009275763332975,1.0219257693831727,2
-0.766630789362761,-1.09323848011671,3,21,17,0.7,0.585,0.8605656747950564,1.1008744534665833,1
2.20464026582261,-0.64534372843799,22,117,90,3.190909090909091,0.837,0.8576895301403914,0.7787610619469028,6
-1.1569385005749,0.347129214829142,4,14,8,0.4666666666666667,0.594,0.6527213975780685,1.5018738288569644,0
-0.0024657138419762,-0.04543859410258,5,37,26,1.761904761904762,0.893,0.8816632596565378,1.1557971014492754,2
-0.382272237741744,-1.79549080344932,21,71,52,1.775,0.593,0.8307399981904522,0.8361961274203622,0
2.01793845860041,0.11884378369532,11,143,83,1.3928571428571428,0.914,0.8547929861483314,0.9919429401664245,6
-0.382272237741744,-1.79549080344932,9,59,45,1.0056818181818181,0.86,0.7050725429102825,1.0455686170915335,7
-1.40817975173863,-0.4936034763879,3,15,13,1.0227272727272727,0.862,0.8231616829958273,1.3217540615506538,1
-0.0833223557916365,0.867873977553785,5,114,63,2.590909090909091,0.787,0.9146624467898503,0.9369964337604015,4
0.205682506482641,0.380537638762288,10,51,33,0.85,0.758,0.830149356896214,1.1552154903185508,5
0.985008295285594,0.62324473711734,10,63,47,2.25,0.863,0.94056346324835,1.2145229468599035,0
-1.26421406546489,-1.50507251840997,5,15,15,1.5,0.504,0.7975883184815863,1.1004059962523423,1
1.50488771322166,2.18306683629889,10,111,79,2.2653061224489797,0.838,0.9404904118287187,1.079106280193237,1
-1.35556218334036,-0.955800990817773,2,25,21,3.5714285714285716,0.909,0.912994210436065,1.130283816425121,0
-1.26421406546489,-1.50507251840997,5,19,17,1.9,0.467,0.7248762585214416,1.0687070580886944,0
-1.16183772680023,-0.922502129311683,3,21,14,0.7,1.0,0.8228941545152592,1.624977950255777,1
-1.54716321678788,-1.46124482282529,2,21,16,0.9545454545454546,0.674,0.8702001584539927,1.0982697133800028,0
-0.210613934166593,-0.471414826967448,8,27,22,0.9,0.674,0.8436644047421531,1.1314803247970016,0
-0.39331016991752,0.627128228216951,3,28,21,1.9090909090909092,0.818,0.8273802331488339,0.7609298639545635,2
-1.29592196562415,-0.620512131608245,2,20,14,1.4285714285714286,0.838,0.9325248292578002,1.2170893719806766,1
-1.09352270025638,-1.42199155877431,8,28,23,1.272727272727273,1.0,0.6687683791100519,0.8908994848765025,3
0.050688599419699,0.260164764093871,2,44,33,3.142857142857143,0.849,0.9611493332277561,1.0842391304347825,2
-0.456955959104999,-0.0425161740436652,3,24,21,1.2,0.874,0.8489330171907968,1.2370788498853413,1
0.402562805762525,0.790367727429356,8,55,37,1.1,0.596,0.7816977139061443,1.2239225484072453,2
0.205682506482641,0.380537638762288,2,61,36,1.7428571428571427,0.93,0.9557516408789111,1.2957427536231885,2
-0.58024196600868,-1.04744943551381,4,26,23,2.6,0.668,0.8231726731023112,0.5983760149906308,1
-0.31245352796786,-0.286184343439414,6,26,23,2.6,0.625,0.7736108486291086,0.8098063710181136,0
-0.0938138317174397,0.503832933489619,4,31,27,1.55,0.778,0.7659717230194204,0.9603372891942535,0
0.205682506482641,0.380537638762288,3,41,24,2.9285714285714284,0.865,0.9110100393164018,1.2987620772946862,0
0.842249247634025,1.76001302349293,17,49,39,1.6333333333333333,0.85,0.8368690678256768,0.6491444699241489,0
2.01816844746937,2.55760895955939,11,109,74,1.5571428571428572,0.659,0.8234468451265567,0.8852279825109306,1
-0.79954532814419,-0.333977337668508,6,27,23,2.7,0.929,0.9000390199911088,0.5447168812841771,2
0.467721989566616,-0.0856529291942516,6,69,50,1.4081632653061225,0.879,0.9296145490150336,1.3891908212560387,0
0.050688599419699,0.260164764093871,3,41,34,1.3666666666666667,0.893,0.8661060258893616,1.4829775974598693,4
-0.548304076980462,0.506755353548534,5,41,23,0.6833333333333333,0.601,0.8248460891315358,1.2345409119300437,1
1.15690629911627,0.831624941106523,11,96,63,6.857142857142857,0.929,0.9624795175590241,1.1118659420289856,8
-0.0661115030294547,-0.715082996363196,7,37,31,1.6818181818181819,0.942,0.8073012436218628,0.9531105534275526,4
-0.382272237741744,-1.79549080344932,11,43,35,0.9772727272727274,0.825,0.7557978010442877,1.1479329018623696,1
-0.607094565965143,0.129290810229116,3,27,25,0.9,0.756,0.8308043471214547,1.182571882166167,2
-1.54716321678788,-1.46124482282529,0,14,13,2.0,1.0,0.8048569270165382,1.191576086956522,0
-1.54716321678788,-1.46124482282529,5,16,15,1.6,0.585,0.7121027543941254,0.8202685821361648,3
-1.54716321678788,-1.46124482282529,7,34,30,2.3181818181818183,0.942,0.8127039259554667,0.8413683793422271,1
0.297030624358104,-0.168733888829912,4,52,35,2.476190476190476,0.881,0.900631819893642,1.191576086956522,3
-0.217099838621121,-0.501100327980525,5,38,35,1.9,0.87,0.8603820046963826,1.1534662197918504,4
-1.08128784084501,-0.164850397730301,4,21,19,1.4318181818181819,0.746,0.8598597283301497,0.8346321489895655,2
-0.0408895073247213,-1.629328884178,7,41,32,1.3977272727272727,0.955,0.8586794508972261,0.8547087570994585,2
0.0888824040334871,-0.594710121694779,5,46,28,1.2545454545454544,0.874,0.8406153499984149,0.919033152819971,2
0.547065236899663,0.546699558033608,6,53,41,1.325,0.777,0.8364977626889014,1.0554341036851966,0
-0.0938138317174397,0.503832933489619,2,33,26,0.825,0.835,0.7689772179460309,0.9337913803872578,7
0.879476113881174,-0.335856879141928,5,60,40,2.0454545454545454,0.873,0.8528040092134365,0.7769119006736231,7
2.01816844746937,2.55760895955939,8,118,73,2.4081632653061225,0.904,0.9554485536547074,1.1618357487922706,4
1.26795744660858,0.579417041532655,12,82,51,1.131818181818182,0.888,0.8506244712210563,1.017434949148065,2
-0.989939722969547,-0.7141219253225,4,25,23,1.25,0.862,0.8555726098950512,1.228082554242371,5
-1.54716321678788,-1.46124482282529,11,32,26,2.2857142857142856,0.939,0.8951718780326268,1.2886473429951693,0
-1.26421406546489,-1.50507251840997,6,19,19,1.9,0.516,0.8357282966893277,1.0210805746408493,1
-0.248807738780381,0.383460058821202,6,23,21,1.15,0.825,0.8988898298266592,1.1654612806491444,1
-0.391796775300908,-0.918536830667273,7,42,28,2.0,0.92,0.8749119340407442,1.2170893719806766,1
-0.472653417250568,-0.0052242590109083,3,29,27,1.380952380952381,0.915,0.9279725896218706,1.221618357487923,1
-0.382272237741744,-1.79549080344932,12,73,58,3.476190476190476,0.914,0.9641316000455101,1.0122282608695652,1
-0.584911203365046,0.121684396209436,2,38,32,1.8571428571428572,0.949,0.9622112037472886,1.1817632850241546,1
1.19964242006474,1.07890647099528,14,96,69,1.090909090909091,0.931,0.8178926122801599,0.8963148857482499,0
0.297030624358104,-0.168733888829912,4,45,26,0.8766233766233767,0.91,0.8507268226203751,1.143838330471536,0
-1.54716321678788,-1.46124482282529,7,38,33,2.590909090909091,0.941,0.8121788671994782,0.7407211728965791,4
-0.472653417250568,-0.0052242590109083,5,22,17,0.55,0.676,0.7053148293398328,1.3618051217988754,1
-0.687287542029713,-0.460885992888853,3,20,15,1.3636363636363638,0.766,0.8186589101401897,0.9731871615374457,1
-0.236802868237966,-0.798163955998856,8,59,42,2.107142857142857,0.848,0.918969791786366,1.2329408212560389,0
-0.548304076980462,0.506755353548534,5,29,23,0.9886363636363636,0.841,0.8492420320858954,1.2261260071324793,0
-1.54716321678788,-1.46124482282529,1,12,11,1.2,0.812,0.8237818498555042,1.654965602399012,1
-1.63851133466335,-0.911973295233088,3,17,15,1.7,1.0,0.8649249498193025,0.8013759040395132,0
-0.0024657138419762,-0.04543859410258,7,47,30,1.6022727272727273,0.922,0.8156927258774626,1.2234843481706512,0
-0.63903245499336,-1.42491397883323,4,25,21,1.1904761904761905,0.93,0.6879694033974927,1.4014190821256038,0
-1.20457384774869,-1.16978365920044,2,11,11,1.1,0.78,0.8833533101608587,0.9266184512259659,0
0.205682506482641,0.380537638762288,5,38,29,1.7272727272727273,0.971,0.7525541659690413,0.8953903051116102,3
0.773704232221223,-0.179262722908506,7,123,57,1.6772727272727275,0.878,0.767575808429309,1.0688152159556203,2
-0.0024657138419762,-0.04543859410258,17,75,50,1.0714285714285714,0.647,0.8421464509339364,1.16474078700812,1
-1.14493363003249,-0.834494799990917,5,21,21,1.05,0.565,0.8409835616102683,1.4748594628357277,2
2.14523003697537,1.45813258821655,13,78,62,1.5194805194805194,0.884,0.8908457922212955,1.0513802668075551,7
-0.236802868237966,-0.798163955998856,14,34,29,1.1333333333333333,0.802,0.8239280903127573,0.9787632729544034,2
2.22056771283714,1.75612953239332,6,98,78,6.681818181818182,0.91,0.8441558065451132,0.8145555408796725,15
2.42319696707387,3.39341528109133,13,91,70,1.5166666666666666,0.809,0.8695403759028993,1.2806491444699242,3
-0.381305299375105,-0.554495786603107,2,15,12,2.0454545454545454,0.942,0.6054793621372085,1.1006472064456478,1
-0.702448255311882,0.344206794770227,1,33,25,1.5,0.864,0.8969483147837545,1.0151895390305112,1
-0.340385845524802,-1.50603358945067,11,33,26,3.3,0.68,0.7308669430108672,0.5983760149906308,1
1.72244769187161,0.57649462147374,23,75,54,1.5,0.971,0.8636415829054772,1.1975657082377844,1
-0.0938138317174397,0.503832933489619,4,23,19,1.15,0.925,0.8577580625441802,1.3146939495501853,0
0.205682506482641,0.380537638762288,10,51,36,2.55,0.752,0.7534047360958586,0.9366021236727045,5
-0.981264914141905,-1.54890021399466,2,19,18,2.7142857142857144,0.895,0.8152196266041604,1.2119565217391306,0
0.0768775334910716,0.586913893125279,9,46,33,0.7666666666666667,0.949,0.8242337375221717,1.3265126124536957,2
-0.153454049433642,0.168544074280091,6,34,25,1.5454545454545456,0.929,0.834696853514765,0.9302602034077402,3
0.893660177410131,1.17251626470954,13,79,49,0.9875,0.716,0.8742247077349721,1.3750780762023733,0
0.72976147265059,-0.551843497150791,12,61,46,2.9047619047619047,0.901,0.9522801655385752,0.9565217391304348,3
-0.0661115030294547,-0.715082996363196,8,46,39,1.5681818181818183,0.858,0.8386831131455117,0.8479725267467971,4
-0.0024657138419762,-0.04543859410258,2,48,36,2.2857142857142856,0.969,0.9178117023048257,1.176177536231884,2
1.25279673332641,1.38450982919173,7,47,36,0.9400000000000001,0.678,0.7593316211698552,1.1552154903185508,1
0.205682506482641,0.380537638762288,5,32,26,1.0666666666666667,0.865,0.8462811858191017,1.2012700652672428,2
0.985008295285594,0.62324473711734,9,57,35,0.9715909090909092,0.843,0.8167666240964381,1.033549068815216,4
-0.349060654352444,-0.671255300778511,10,47,42,1.5666666666666667,0.89,0.8521582547168884,1.07884988534133,2
